ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4918,3833.34,4918,2560.5,4646.83,4375.67,4104.5,3833.34,T1,-5.5,RISK_ON,all_T
8309.T,4530,3944.3,4585,2828,4424.83,4264.65,4104.48,3944.3,T1,-2.3,RISK_ON,all_T
7182.T,1933.5,1634.8,1978,1161.5,1892.2,1806.4,1720.6,1634.8,T1,-2.1,RISK_ON,all_T
