ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4115,3768.5,4270,2560.5,4144.62,4019.25,3893.87,3768.5,T1,0.7,RISK_ON,all_T
8309.T,4188,3877.09,4386,2828,4258.77,4131.54,4004.32,3877.09,T2,-1.3,RISK_ON,all_T
7182.T,1718.5,1609.08,1932.5,1161.5,1851.64,1770.79,1689.93,1609.08,T3,-1.7,RISK_ON,all_T
