ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4033,3765.08,4270,2560.5,4143.77,4017.54,3891.31,3765.08,T2,-0.4,RISK_ON,all_T
8309.T,4120,3872.24,4386,2828,4257.56,4129.12,4000.68,3872.24,T2,0.2,RISK_ON,all_T
7182.T,1719,1606.79,1932.5,1161.5,1851.07,1769.64,1688.21,1606.79,T3,-1.8,RISK_ON,all_T
