ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4024,3755.4,4270,2560.5,4141.35,4012.7,3884.05,3755.4,T2,-0.3,RISK_ON,all_T
8309.T,4146,3858.6,4386,2828,4254.15,4122.3,3990.45,3858.6,T2,-0.6,RISK_ON,all_T
7182.T,1707,1599.4,1932.5,1161.5,1849.23,1765.95,1682.68,1599.4,T3,-1.4,RISK_ON,all_T
