ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4087,3760.31,4270,2560.5,4142.58,4015.16,3887.73,3760.31,T1,1.4,RISK_ON,all_T
8309.T,4168,3865.51,4386,2828,4255.88,4125.75,3995.63,3865.51,T2,-1,RISK_ON,all_T
7182.T,1719.5,1603.06,1932.5,1161.5,1850.14,1767.78,1685.42,1603.06,T3,-2,RISK_ON,all_T
