ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4039,3763.63,4270,2560.5,4143.41,4016.81,3890.22,3763.63,T2,-0.5,RISK_ON,all_T
8309.T,4144,3870.13,4386,2828,4257.03,4128.07,3999.1,3870.13,T2,-0.4,RISK_ON,all_T
7182.T,1719,1605.59,1932.5,1161.5,1850.77,1769.05,1687.32,1605.59,T3,-1.8,RISK_ON,all_T
