ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4162,3780.09,4270,2560.5,4147.52,4025.04,3902.57,3780.09,T1,-0.3,RISK_ON,all_T
8309.T,4229,3896.07,4386,2828,4263.52,4141.04,4018.55,3896.07,T1,0.8,RISK_ON,all_T
7182.T,1756.5,1616.85,1932.5,1161.5,1853.59,1774.68,1695.76,1616.85,T2,1,RISK_ON,all_T
