ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4280,3786.32,4303,2560.5,4173.83,4044.66,3915.49,3786.32,T1,-2.5,RISK_ON,all_T
8309.T,4374,3905.61,4419,2828,4290.65,4162.3,4033.96,3905.61,T1,-1.9,RISK_ON,all_T
7182.T,1749,1620.06,1932.5,1161.5,1854.39,1776.28,1698.17,1620.06,T2,1.6,RISK_ON,all_T
