ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4189,3781.99,4270,2560.5,4148,4025.99,3903.99,3781.99,T1,-1,RISK_ON,all_T
8309.T,4311,3899.29,4386,2828,4264.32,4142.64,4020.97,3899.29,T1,-1.1,RISK_ON,all_T
7182.T,1756.5,1618,1932.5,1161.5,1853.87,1775.25,1696.62,1618,T2,1.1,RISK_ON,all_T
