ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4163,3772.69,4270,2560.5,4145.67,4021.35,3897.02,3772.69,T1,-0.4,RISK_ON,all_T
8309.T,4231,3884.04,4386,2828,4260.51,4135.02,4009.53,3884.04,T1,0.7,RISK_ON,all_T
7182.T,1728,1611.88,1932.5,1161.5,1852.34,1772.19,1692.03,1611.88,T3,-2.1,RISK_ON,all_T
