ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4331,3788.95,4370,2560.5,4224.74,4079.48,3934.21,3788.95,T1,-2.5,RISK_ON,all_T
8309.T,4400,3909.14,4419,2828,4291.53,4164.07,4036.6,3909.14,T1,-2.5,RISK_ON,all_T
7182.T,1772.5,1621.25,1932.5,1161.5,1854.69,1776.87,1699.06,1621.25,T2,0.2,RISK_ON,all_T
