ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,4125,3749.01,4270,2560.5,4139.75,4009.51,3879.26,3749.01,T1,0.4,RISK_ON,all_T
8309.T,4229,3849.3,4386,2828,4251.83,4117.65,3983.48,3849.3,T1,0.5,RISK_ON,all_T
7182.T,1772,1594.17,1932.5,1161.5,1847.92,1763.34,1678.75,1594.17,T2,-0.5,RISK_ON,all_T
