ticker,close,MA200,YH,YL,T1,T2,T3,T4,nearest,dist_pct,regime,rule
8316.T,3885,3752.21,4270,2560.5,4140.55,4011.11,3881.66,3752.21,T3,-0.1,NEUTRAL,T3_T4
8309.T,4048,3854.45,4386,2828,4253.11,4120.22,3987.34,3854.45,T3,-1.5,NEUTRAL,T3_T4
7182.T,1700.5,1597.16,1932.5,1161.5,1848.67,1764.83,1681,1597.16,T3,-1.1,NEUTRAL,T3_T4
